PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
37400919,2023-05-01,637,756.69,,,,
38293622,2023-04-01,20,20,,,,
38635277,2023-04-01,,20,,,,
35331196,2023-01-01,,1.38,,,,
35729051,2023-01-01,,20,,,,
40011131,2023-05-01,,0,,,,
35803821,2023-05-01,0.69,1.41,0.69,0.7,,
37761909,2023-03-01,,0,,,,
35802626,2023-05-01,0,0,,,,
38118338,2023-03-01,,2.49,,,,
36263639,2023-04-01,220,28,,,,
36695423,2023-02-01,,0,,,,
38625210,2023-04-01,,0,,,,
36156452,2023-06-01,35.02,35.02,,,,
36684971,2023-02-01,,0,,,,
35578327,2023-02-01,17.78,17.58,,,,
35349928,2023-03-01,71.02,70.4,,,,
38130355,2023-04-01,9,9,,,,
35784080,2023-06-01,0,0,,,,
38910124,2023-05-01,0,0,,,,
38106841,2023-06-01,20,20,,,,
36817250,2023-06-01,20,20,,,,
40692120,2023-06-01,,20,,,,
35534056,2023-05-01,0,0,,,,
36122442,2023-03-01,10,4.42,,,,
35252542,2023-02-01,0,0,,,,
38973274,2023-04-01,,0,,,,
40720307,2023-06-01,,47,,,,
37808054,2023-06-01,0,0,,,,
37411347,2023-06-01,836.04,565.45,,,,
36313927,2023-06-01,0,0,,,,
35327295,2023-05-01,207,195,,,,
35649927,2023-01-01,,46.66,,,,
39942582,2023-06-01,60,302.97,,,,
39974723,2023-06-01,7731.89,6462.01,,,,
36984913,2023-05-01,576.51,557.51,,,,
36726221,2023-03-01,6.8,0,,,,
39221169,2023-04-01,,0,,,,
37161046,2023-04-01,20,470,,,,
35902801,2023-05-01,89.46,284.52,,,,
37070326,2023-03-01,70,0,,,,
35317630,2023-01-01,,4.8,,,,
36257700,2023-06-01,0,0,,,,
37872763,2023-05-01,0,0,,,,
38244469,2023-05-01,4,231.54,,,,
35807690,2023-02-01,20,277.56,,,,
39560740,2023-05-01,,0,,,,
35635072,2023-02-01,0,0,,,,
36261767,2023-05-01,0,0,,,,
36583599,2023-02-01,,0,,,,
36257700,2023-05-01,0,0,,,,
36370305,2023-02-01,,185,,,,
40213967,2023-06-01,,0,,,,
39977263,2023-05-01,,0,,,,
40131868,2023-05-01,,20,,,,
39131905,2023-04-01,,0,,,,
37514573,2023-03-01,,6.5,,,,
39916321,2023-06-01,5.22,93.47,,,,
39330417,2023-06-01,0,0,,,,
37263776,2023-06-01,0,0,,,,
40346766,2023-06-01,,8,,,,
36957643,2023-06-01,0,0,,,,
39128868,2023-05-01,20,180.2,,,,
35625513,2023-02-01,10.83,11.15,,,,
37823035,2023-05-01,8.12,8.15,,,,
35537333,2023-05-01,0,0,,,,
38625210,2023-06-01,0,0,,,,
36377734,2023-02-01,,0,,,,
36541151,2023-03-01,0.01,0.01,,,,
35549446,2023-05-01,5244.59,717.82,,,,
37884713,2023-03-01,,0,,,,
35639561,2023-02-01,0,5.45,,,,
36604775,2023-03-01,100.89,156.5,,,,
40026940,2023-05-01,,612.37,,,,
35324176,2023-06-01,96.07,723.08,,,,
37293097,2023-06-01,0,0,,,,
40099446,2023-06-01,740,0,,,,
35286855,2023-06-01,109.01,0.84,,,,
36130768,2023-04-01,5.07,5.07,,,,
36265995,2023-03-01,5.5,0,,,,
36058233,2023-02-01,0,0,,,,
36143502,2023-05-01,0,0,,,,
35682663,2023-03-01,0,0,,,,
38619901,2023-05-01,45.91,0,,,,
37545654,2023-04-01,0.51,0.08,,,,
35591306,2023-04-01,0,0,,,,
37264760,2023-05-01,0,0,,,,
37884713,2023-04-01,0,0,,,,
38058132,2023-04-01,19.75,0,,,,
36149608,2023-03-01,0.7,21.7,,,,
40601950,2023-06-01,,0,,,,
37307815,2023-06-01,150,138.2,,,,
36740553,2023-03-01,0,0,,,,
35400923,2023-03-01,0,0,,,,
38677884,2023-04-01,,0,,,,
37313506,2023-03-01,,3.01,,,,
35401984,2023-05-01,86.12,445,,,,
41037299,2023-06-01,,0,,,,
39529067,2023-06-01,12.5,9.7,,,,
35728448,2023-05-01,0,0,,,,
38847010,2023-04-01,,2,,,,
37105176,2023-04-01,0,0,,,,
36743802,2023-06-01,27.16,27.16,,,,
40515086,2023-06-01,,0,,,,
38843223,2023-06-01,0,0,,,,
37481697,2023-05-01,0,0,,,,
37836141,2023-03-01,,2163.96,,,,
36737855,2023-04-01,0,0,,,,
36633857,2023-06-01,0,0,,,,
35987433,2023-06-01,44.01,44.01,,,,
38302639,2023-05-01,71.25,36.16,,,,
35802626,2023-03-01,0,0,,,,
39997210,2023-05-01,,0,,,,
35342821,2023-06-01,0,0,,,,
39259434,2023-05-01,,0,,,,
37228037,2023-04-01,49.71,46.01,,,,
37741463,2023-05-01,5.01,90.45,,,,
36486621,2023-03-01,195.05,20,,,,
40719499,2023-06-01,,0,,,,
36300117,2023-02-01,,29.67,,,,
39433958,2023-05-01,,21.77,,,,
40240140,2023-05-01,,20,,,,
35328336,2023-05-01,0,0,,,,
38086160,2023-03-01,,20,,,,
35985435,2023-02-01,0,3.05,,,,
36927440,2023-05-01,1401.25,3368.62,,,,
36066852,2023-01-01,,0,,,,
36098082,2023-04-01,0,0,,,,
37808054,2023-03-01,,0,,,,
35714702,2023-02-01,,107.9,,,,
35341837,2023-04-01,0,0,,,,
39497487,2023-05-01,,0,,,,
36787161,2023-03-01,20,14.65,,,,
41298284,2023-06-01,,0,,,,
40721973,2023-06-01,,371.86,,,,
37589090,2023-04-01,70.15,160.15,,,,
37375179,2023-06-01,593.43,0,,,,
37410792,2023-05-01,600.74,602.75,,,,
36126586,2023-04-01,0,0,,,,
35271412,2023-04-01,684.83,528.98,,,,
37400919,2023-04-01,578.44,669.2,,,,
36301739,2023-03-01,1674.29,1322.02,,,,
35326692,2023-03-01,0,0,,,,
38711367,2023-04-01,,0,,,,
35660816,2023-03-01,0,0,,,,
39728915,2023-05-01,,0,,,,
36795878,2023-03-01,0,294.46,,,,
35866908,2023-05-01,148.7,303.73,,,,
35393632,2023-05-01,3,3,,,,
36158081,2023-04-01,48.92,0.89,,,,
35262963,2023-02-01,0,0,,,,
37702148,2023-05-01,0,0,,,,
38916445,2023-05-01,0,0,,,,
35949568,2023-02-01,40.36,41.94,,,,
36038431,2023-02-01,,1664,,,,
35735343,2023-03-01,417.84,0.01,,,,
39514790,2023-06-01,0,1879.47,,,,
36948907,2023-03-01,0,7951.5,,,,
35905860,2023-03-01,0,21.82,,,,
36566761,2023-03-01,0,0,,,,
40967687,2023-06-01,,2787.41,,,,
37872763,2023-06-01,0,0,,,,
38006097,2023-06-01,3.83,1.49,,,,
38343419,2023-06-01,0,0,,,,
35314107,2023-06-01,29.79,29.7,,,,
35427269,2023-06-01,340,340,,,,
39220177,2023-04-01,,0,,,,
39731399,2023-06-01,35.94,34.61,,,,
37061076,2023-02-01,,0,,,,
36009032,2023-02-01,0,0,,,,
35868020,2023-05-01,0,0,,,,
39524693,2023-06-01,5.15,5.15,,,,
40424461,2023-06-01,,0.18,,,,
39073493,2023-06-01,,57.1,,,,
40647768,2023-06-01,,0,,,,
38098941,2023-06-01,0,0,,,,
40772733,2023-06-01,,33.19,,,,
35455092,2023-02-01,0,0,,,,
35456682,2023-01-01,,12487.6,,,,
35538677,2023-04-01,5,0.77,,,,
36168561,2023-02-01,20.97,42.12,,,,
41203187,2023-06-01,,0,,,,
40485535,2023-06-01,,386.06,,,,
36604775,2023-06-01,0.4,10.14,,,,
40496891,2023-06-01,,0,,,,
36951439,2023-06-01,0,0,,,,
37630351,2023-05-01,0,0,,,,
37679059,2023-04-01,0,0,,,,
36876335,2023-03-01,0,0,,,,
40026496,2023-05-01,,32.5,,,,
38719103,2023-05-01,0,9.91,,,,
38830830,2023-04-01,,0,,,,
37765171,2023-03-01,,0,,,,
36112837,2023-03-01,64.85,3.82,,,,
40674583,2023-06-01,,0,,,,
39751536,2023-05-01,,111.09,,,,
38848417,2023-06-01,17.75,17.75,,,,
41247012,2023-06-01,,0,,,,
35415729,2023-01-01,,20,,,,
37034376,2023-03-01,20,6496.9,,,,
37414817,2023-05-01,16.43,13.24,,,,
35281156,2023-03-01,319.67,558.49,,,,
38126275,2023-05-01,109.85,6.44,,,,
41035432,2023-06-01,,7.16,,,,
39889751,2023-05-01,,0,,,,
39993938,2023-05-01,,1,,,,
38495754,2023-05-01,8041.54,6974.04,,,,
35411250,2023-05-01,0,0,,,,
38615433,2023-05-01,30,5,,,,
36791916,2023-05-01,0,0,,,,
38936716,2023-05-01,20,10,,,,
40060752,2023-05-01,,1992.57,,,,
39931643,2023-05-01,,0,,,,
36826256,2023-05-01,0,0,,,,
40459112,2023-06-01,,1073.9,,,,
41147372,2023-06-01,,4.21,,,,
36636334,2023-03-01,626.07,1669.29,,,,
38745935,2023-04-01,,120,,,,
35405673,2023-04-01,5649.6,3798.9,,,,
36579974,2023-02-01,,407.84,,,,
38053857,2023-06-01,0,0,,,,
35684641,2023-06-01,20,20,,,,
38981318,2023-05-01,0,0,,,,
36133491,2023-04-01,40.54,39.82,,,,
37266630,2023-05-01,16,16,,,,
37975540,2023-05-01,420.82,343.06,,,,
37949092,2023-05-01,20,20,,,,
35832804,2023-06-01,17.18,17.23,,,,
37221182,2023-04-01,0,0,,,,
36151682,2023-06-01,0.51,0.51,,,,
38873990,2023-05-01,,13,,,,
36279276,2023-04-01,1355.92,2119.93,,,,
39527982,2023-05-01,,6.51,,,,
40231465,2023-05-01,,20,,,,
35657079,2023-01-01,,20,,,,
35752246,2023-01-01,,74.47,,,,
35593815,2023-01-01,,1.5,,,,
36484536,2023-05-01,7.86,731.41,,,,
39464456,2023-06-01,0,0,,,,
35768309,2023-01-01,,20,,,,
35481287,2023-06-01,0,0,,,,
41159506,2023-06-01,,0,,,,
36432395,2023-03-01,0,0,,,,
36443187,2023-04-01,2044.21,1433.7,,,,
36651690,2023-03-01,0,0,,,,
40148299,2023-05-01,,20,,,,
37727066,2023-04-01,10,10,,,,
38832061,2023-05-01,13,13,,,,
39897059,2023-06-01,12.17,0,,,,
41181672,2023-06-01,,0,,,,
40749150,2023-06-01,,20,,,,
37483287,2023-05-01,0,0,,,,
37162133,2023-05-01,106.81,97.99,,,,
36792375,2023-04-01,0,0,,,,
36059503,2023-02-01,20,988.97,,,,
36624058,2023-03-01,0,0.01,,,,
36200776,2023-02-01,16.14,4016.62,,,,
36060790,2023-02-01,0,0,,,,
37562666,2023-06-01,0.43,0,,,,
38387916,2023-04-01,,12.67,,,,
38215826,2023-04-01,,0,,,,
35872111,2023-05-01,,0.49,,,,
38877733,2023-04-01,,0.08,,,,
37798422,2023-03-01,,8.91,,,,
38550104,2023-06-01,,50,,,,
35252187,2023-06-01,0,0,,,,
36178078,2023-05-01,20,0,,,,
36691569,2023-03-01,0,886.66,,,,
36228824,2023-02-01,20,0,,,,
35384388,2023-04-01,0.76,0.75,,,,
39850927,2023-06-01,0,0,,,,
38406050,2023-06-01,5026.08,3102.27,,,,
38437270,2023-06-01,315.58,270.58,,,,
36723992,2023-05-01,3.17,0.53,,,,
36773946,2023-04-01,0,220.44,,,,
36262988,2023-05-01,999.07,18694.53,,,,
38381860,2023-05-01,0,0,,,,
36343382,2023-04-01,20,20,,,,
38955468,2023-06-01,183.33,24.73,,,,
37317592,2023-06-01,0,-999,,,,
35582031,2023-06-01,27.2,27.28,,,,
40083930,2023-06-01,1039.65,737.09,,,,
36027092,2023-06-01,0,0,,,,
36516167,2023-06-01,0,5.7,,,,
38488080,2023-06-01,92.89,2726.57,,,,
35537333,2023-06-01,0,0,,,,
40995131,2023-06-01,,46.52,,,,
36197404,2023-04-01,0,0,,,,
38472875,2023-05-01,20,6.3,,,,
37516598,2023-05-01,11,11,,,,
35655340,2023-06-01,2.01,2.02,,,,
41296802,2023-06-01,,130.7,,,,
39954508,2023-06-01,0,50,,,,
38492364,2023-06-01,5.02,0,,,,
36902645,2023-03-01,0,0,,,,
36991530,2023-04-01,0,0,,,,
38181604,2023-03-01,,20,,,,
37880349,2023-03-01,,24.42,,,,
36438571,2023-03-01,0,0,,,,
35434623,2023-03-01,72.42,0.46,,,,
36064998,2023-06-01,0,0,,,,
39393331,2023-05-01,,9.33,,,,
41295607,2023-06-01,,20,,,,
40870710,2023-06-01,,0,,,,
39330948,2023-06-01,0,10897.99,,,,
38437091,2023-06-01,120.67,288.38,,,,
41193993,2023-06-01,,0,,,,
35344715,2023-05-01,24.52,13.1,,,,
36135001,2023-02-01,20,1912.85,,,,
36584495,2023-05-01,434.92,953.06,,,,
36093420,2023-05-01,4.15,4.06,,,,
39836897,2023-05-01,,7,,,,
38746787,2023-05-01,0.31,0,,,,
39658621,2023-05-01,,0,,,,
36574529,2023-05-01,0,0,,,,
39830621,2023-05-01,,0,,,,
37723666,2023-04-01,35,36,,,,
38175137,2023-03-01,,5,,,,
38215484,2023-04-01,0,159.17,,,,
35712445,2023-06-01,126.47,414.9,,,,
37983321,2023-06-01,0,0,,,,
36892843,2023-04-01,0,0,,,,
36549768,2023-04-01,45,0,,,,
36119307,2023-06-01,8.6,95.16,,,,
35885670,2023-06-01,20,20,,,,
35685897,2023-06-01,277.31,667.75,,,,
36957855,2023-03-01,3000,0,,,,
37310691,2023-03-01,,0,,,,
35664329,2023-04-01,0,0,,,,
38488080,2023-05-01,2317.38,644.41,,,,
35929807,2023-04-01,0,0,,,,
36656463,2023-04-01,17.59,17.54,,,,
37678778,2023-03-01,,1.32,,,,
35784080,2023-03-01,20,20,,,,
35483271,2023-02-01,264.19,0,,,,
36557637,2023-06-01,120.47,120.26,,,,
38936535,2023-06-01,635.6,7032.19,,,,
40635802,2023-06-01,,36.86,,,,
35453789,2023-01-01,,0,,,,
36115547,2023-04-01,62.6,6.11,,,,
36805295,2023-06-01,312.12,1021.21,,,,
37154866,2023-05-01,0,0,,,,
37262000,2023-03-01,,0,,,,
38232628,2023-04-01,0,251.42,,,,
37374586,2023-06-01,13.86,13.9,,,,
38160193,2023-05-01,20,20,,,,
40490640,2023-06-01,,20,,,,
39789114,2023-05-01,,20,,,,
37148820,2023-05-01,488.76,773.64,,,,
36344772,2023-03-01,17.74,17.59,,,,
38743194,2023-05-01,0,0,,,,
39132544,2023-05-01,10,298.62,,,,
35267880,2023-02-01,1.24,45.88,,,,
36231072,2023-04-01,14.8,3.28,,,,
37682283,2023-05-01,9.56,9.58,,,,
35383546,2023-01-01,,5.17,,,,
38482299,2023-06-01,,0,,,,
39320258,2023-06-01,58.16,232.85,,,,
37644455,2023-05-01,17.01,682.02,,,,
37844337,2023-04-01,0,0,,,,
36421205,2023-04-01,392.14,832.41,,,,
38322826,2023-06-01,0.65,0.65,,,,
39639234,2023-05-01,,0,,,,
40696288,2023-06-01,,21.08,,5.07,,5.01
35639561,2023-06-01,302.65,8.25,,,,
39323624,2023-06-01,609.49,294.15,,,,
39675490,2023-06-01,18.2,52.51,,,,
35771085,2023-06-01,0,0,,,,
40865708,2023-06-01,,500,,,,
39644705,2023-06-01,91.4,91.4,,,,
39488237,2023-06-01,0,0,,,,
35833370,2023-06-01,0.75,0.75,,,,
38355981,2023-05-01,0,0,,,,
38806653,2023-05-01,0,1689.78,,,,
38302364,2023-06-01,0,0,,,,
39391082,2023-06-01,42974.96,0,,,,
41134273,2023-06-01,,11003.65,,,,11003.65
37612906,2023-05-01,0,1900,,,,
36421205,2023-02-01,,30.58,,,,
35834132,2023-02-01,248.63,660.08,,,,
37070922,2023-02-01,,50,,,,
37699824,2023-05-01,150,150,,,,
38004159,2023-04-01,0,0,,,,
36317267,2023-04-01,3708.41,1078.02,,,,
37376491,2023-05-01,13.78,13.63,,,,
38211705,2023-03-01,,15.22,,,,
35265099,2023-05-01,0,0,,,,
38589189,2023-05-01,,214.82,,,,
39282346,2023-05-01,20,20,,,,
39253553,2023-05-01,12.04,50,,,,
37722713,2023-04-01,1.17,12.62,,,,
41213726,2023-06-01,,0,,,,
38804945,2023-05-01,0,0.24,,,,
38269044,2023-04-01,14.9,14.85,,,,
35486224,2023-01-01,,94.5,,,,
38015788,2023-05-01,0,0,,,,
37721421,2023-04-01,0,5,,,,
35540268,2023-04-01,923.94,1008.94,,,,
39208112,2023-04-01,,0,,,,
36037172,2023-02-01,0,0,,,,
38804945,2023-06-01,0.24,338.63,,,,
37219096,2023-06-01,0,0,,,,
38565853,2023-06-01,0,0,,,,
38531589,2023-06-01,684.15,397.31,,,,393.51
36030900,2023-04-01,107.93,46.88,,,,
38492522,2023-05-01,0,0,,,,
37724846,2023-06-01,0,0,,,,
36178078,2023-02-01,20,20,,,,
37741463,2023-04-01,19.5,5.01,,,,
35659774,2023-05-01,253.8,247.08,,,,
35317738,2023-05-01,0,0,,,,
36500879,2023-03-01,20,3009.26,,,,
36806228,2023-05-01,12.85,14.25,,,,
40161230,2023-06-01,0,0,,,,
37379375,2023-06-01,357.87,600.74,,,,
38387916,2023-05-01,12.73,222.77,,,,
36581070,2023-03-01,0,0,,,,
38881653,2023-05-01,60.07,2169.89,,,,
38769223,2023-06-01,,0,,,,
37178644,2023-06-01,0,298.76,,,,
38143457,2023-06-01,1470.1,2326.08,,,,
35887568,2023-06-01,0,0,,,,
37827439,2023-06-01,4.54,6.62,,,,
36236908,2023-02-01,13,38,,,,
39297616,2023-06-01,19.95,19.82,,,,
39639833,2023-06-01,5.4,104.7,,,,
40526798,2023-06-01,,0,,,,
36263499,2023-06-01,150,150,,,,
35650877,2023-02-01,9.02,44.65,,,,
36354755,2023-03-01,340,500.64,,,,
36201933,2023-03-01,0.57,0.51,,,,
40047588,2023-05-01,,0,,,,
36984765,2023-04-01,1469.26,866.18,,,,
35902728,2023-04-01,0,0,,,,
40151608,2023-05-01,,442.4,,,,
38437091,2023-05-01,0,121.5,,,,
35284037,2023-03-01,20,20,,,,
36546344,2023-04-01,0,1280,,,,
35772110,2023-01-01,,0,,,,
38922353,2023-05-01,0,33.89,,,,
35474826,2023-05-01,31.33,33.72,,,,
36182091,2023-04-01,27.56,27.07,,,,
35711172,2023-01-01,,15.15,,,,
35449409,2023-05-01,32.81,32.81,,,,
38429045,2023-05-01,16632.73,16555.33,,,,
37786012,2023-05-01,50,49.4,,,,
35687894,2023-02-01,,40,,,,
38035589,2023-04-01,20,20,,,,
37305662,2023-05-01,3.52,3.99,,,,
35475196,2023-03-01,5.04,5.02,,,,
39989271,2023-06-01,0,0,,,,
36294680,2023-03-01,816.46,535.36,,,,
36514596,2023-02-01,,100,,,,
36279353,2023-06-01,1.05,972.93,,,,
35271412,2023-06-01,527.42,524.25,,,,
38360286,2023-04-01,,0,,,,
36632652,2023-05-01,0,0,,,,
36017094,2023-01-01,,0,,,,
40236603,2023-06-01,0,0,,,,
36656463,2023-03-01,17.74,17.59,,,,
39173160,2023-05-01,,0,,,,
37291018,2023-04-01,0,0,,,,
37586889,2023-05-01,428.5,12.3,,,,
35505815,2023-03-01,1.59,1.56,,,,
35820869,2023-05-01,7739.08,6938.92,,,,
36638255,2023-04-01,0,0,,,,
38705748,2023-05-01,2631.23,0.65,,,,
36773131,2023-02-01,,95.43,,,,
38897353,2023-06-01,34.16,18.19,,,,
35582192,2023-06-01,1419.98,1468.98,1161.38,1209.06,258.6,259.92
37692614,2023-06-01,21.91,3.37,,,,
35586285,2023-06-01,14500.01,18667.01,,,,
39134909,2023-06-01,80164.12,70496,,,,
36633857,2023-02-01,,10,,,,
35336064,2023-01-01,,0,,,,
38830191,2023-06-01,20,20,,,,
36030900,2023-02-01,20,20,,,,
37968371,2023-04-01,20,20,,,,
39479307,2023-05-01,,264.5,,,,
39133008,2023-06-01,20,82.3,,,,
37808889,2023-06-01,0,0,,,,
38437270,2023-05-01,438.1,350.08,,,,
35520645,2023-05-01,40.41,411.64,,,,
35871088,2023-01-01,,632.01,,,,
35291579,2023-05-01,24.31,24.28,,,,
39112530,2023-05-01,0,0.06,,,,
40457550,2023-06-01,,0,,,,
36682684,2023-02-01,,1583,,,,
35289546,2023-02-01,0,0,,,,
38294961,2023-06-01,0,0,,,,
36825573,2023-05-01,13,13,,,,
36279353,2023-02-01,,305,,,,
35449401,2023-05-01,0.58,0,,,,
36238055,2023-04-01,0,0,,,,
36076934,2023-01-01,,0,,,,
35784178,2023-05-01,124.34,80.51,,,,
39037298,2023-05-01,19.08,19.08,,,,
39892437,2023-05-01,,2.65,,,,
36401357,2023-04-01,0,0,,,,
38663596,2023-04-01,,175,,,,
35771085,2023-05-01,0,0,,,,
36414209,2023-04-01,1030,30,,,,
38324020,2023-05-01,20,20,,,,
37898019,2023-03-01,,0,,,,
35768623,2023-03-01,0,0,,,,
39145042,2023-04-01,,20,,,,
37586221,2023-03-01,,20,,,,
35387689,2023-04-01,1.81,1.81,,,,
36963824,2023-03-01,,772.45,,,,772.45
35256346,2023-05-01,165.23,165.23,,,,
38552735,2023-04-01,,19.72,,,,
38808743,2023-04-01,,507.37,,,,
37154866,2023-04-01,0,0,,,,
37899234,2023-03-01,,1383.97,,,,
35587394,2023-01-01,,0,,,,
37105176,2023-02-01,,0,,,,
36168561,2023-03-01,41.74,40.81,,,,
39087635,2023-04-01,,19.73,,,,
35805759,2023-05-01,17.25,17.3,,,,
37233851,2023-05-01,0,0,,,,
36507310,2023-02-01,,0,,,,
38181448,2023-04-01,0,0,,,,
35459712,2023-06-01,20,20,,,,
37238030,2023-05-01,20.33,20.33,,,,
35937067,2023-03-01,0,155.04,,,,
37689477,2023-06-01,3,3,,,,
38845617,2023-06-01,11.27,11.27,,,,
39797250,2023-06-01,801.06,464.58,,,,
37935278,2023-06-01,0,0,,,,
36995386,2023-03-01,4.47,265.31,,,,
37528281,2023-04-01,13.67,13.06,,,,
36598101,2023-03-01,0,0,,,,
37107124,2023-05-01,0,0,,,,
35425552,2023-03-01,,20,,,,
36743802,2023-05-01,27.16,27.16,,,,
35382128,2023-03-01,0,0,,,,
37287280,2023-06-01,0,0,,,,
36127937,2023-05-01,120.69,99.16,,,,
35400430,2023-04-01,4112,5308,,,,
36929288,2023-02-01,,20,,,,
38109158,2023-05-01,0,0,,,,
37343526,2023-04-01,0.01,0.01,,,,
35985435,2023-01-01,,0,,,,
35579318,2023-04-01,1.3,1.3,,,,
35707517,2023-02-01,,20,,,,
40231465,2023-06-01,20,1081.66,,,,
36942994,2023-06-01,1.77,1.77,,,,
37723514,2023-03-01,,6237.69,,,,
39830607,2023-06-01,0,0,,,,
36340937,2023-02-01,,70.49,,,,
35414880,2023-05-01,3455.69,3455.69,,,,
36154604,2023-02-01,62,0,,,,
35863484,2023-06-01,0,0,,,,
40600428,2023-06-01,,40,,,,
39481094,2023-06-01,83.71,0.05,,,,
37473609,2023-04-01,315.35,79.96,,,,
38532071,2023-04-01,,44.82,,,,
38036745,2023-04-01,19,19,,,,
40280643,2023-06-01,,34.7,,,,
35949568,2023-01-01,,40.62,,,,
37828378,2023-05-01,23,21.66,,,,
38552735,2023-06-01,2.03,25.07,,,,
40157362,2023-06-01,,0,,,,
38560375,2023-06-01,0,0,,,,
38770576,2023-04-01,,0.01,,,,
36582095,2023-02-01,,520,,,,
39029987,2023-04-01,,0,,,,
35470913,2023-05-01,1487.08,837.97,,,,
39102663,2023-04-01,,0,,,,
35310999,2023-03-01,0,0,,,,
36578774,2023-02-01,,0,,,,
38250851,2023-03-01,,20,,,,
37881701,2023-06-01,229.41,233,,,,
38380914,2023-05-01,0,834.63,,,,
36833865,2023-06-01,0,199.4,,,,
37030634,2023-06-01,0,0,,,,
36097245,2023-06-01,0,0,,,,
36257748,2023-06-01,7.49,7.51,,,,
39039680,2023-06-01,0,0,,,,
35606569,2023-06-01,0,0,,,,
36476377,2023-06-01,0,0,,,,
38703951,2023-06-01,,204.71,,,,
35454866,2023-06-01,4322.01,4334.52,,,,
38484546,2023-06-01,1.65,91.65,,,,
36853560,2023-05-01,0,0,,,,
36100370,2023-05-01,5.03,0.45,,,,
35305029,2023-01-01,,1028.38,,,,
35816409,2023-03-01,2275.48,3368.42,,,,
35987433,2023-03-01,504,254,,,,
40024147,2023-05-01,,0.01,,,,
40816953,2023-06-01,,0,,,,
37277267,2023-04-01,3.96,3.96,,,,
35798255,2023-06-01,0,0,,,,
37264247,2023-06-01,9.99,9.99,,,,
35867848,2023-06-01,0,0,,,,
40055950,2023-06-01,0,0,,,,
40520543,2023-06-01,,1,,,,
39327006,2023-06-01,0,0,,,,
38947513,2023-05-01,0,151.26,,,,
35534056,2023-01-01,,0,,,,
36656463,2023-05-01,17.57,17.19,,,,
35521685,2023-02-01,518.85,526.18,,,,
36150588,2023-05-01,0,0,,,,
37484882,2023-04-01,1502.3,1410.35,,,,
35578483,2023-01-01,,0,,,,
35453683,2023-04-01,0,0,,,,
37488002,2023-06-01,81704.06,86589.16,,,,
39035064,2023-06-01,7650,0,,,,
39163074,2023-06-01,4.17,4,,,,
38611646,2023-06-01,0.74,0.74,,,,
40355900,2023-06-01,,0,,,,
40098397,2023-06-01,,248.04,,,,
38006988,2023-06-01,0,0,,,,
35710963,2023-03-01,352.82,221.34,,,,
35642001,2023-02-01,0,0,,,,
36298188,2023-04-01,0,0.15,,,,
36378073,2023-05-01,415.37,832.11,,,,
37436572,2023-03-01,,0,,,,
36574148,2023-03-01,0,129.53,,,,
37678021,2023-04-01,0,0,,,,
40573184,2023-06-01,,0,,,,
35304618,2023-01-01,,0,,,,
35594384,2023-01-01,,0,,,,
37462139,2023-04-01,63.25,63.25,,,,
36994071,2023-05-01,0,0,,,,
36101649,2023-06-01,0,0,,,,
39232888,2023-06-01,218,218,,,,
35304848,2023-05-01,1.78,1.78,,,,
35736648,2023-01-01,,0,,,,
37179948,2023-05-01,181.22,977.2,,,,
36795878,2023-04-01,294.46,278.72,,,,
36574375,2023-05-01,30905.89,1191.31,,,,
40868874,2023-06-01,,40,,,,
36799984,2023-05-01,5,5,,,,
40444301,2023-06-01,,6462.01,,,,
40536525,2023-06-01,,0,,,,
39323826,2023-05-01,,0,,,,
39323624,2023-05-01,,491.04,,,,
35761518,2023-04-01,0,0,,,,
35625513,2023-03-01,11.16,10.88,,,,
38096322,2023-06-01,592.05,580.76,,,,
36168313,2023-02-01,0,4499.8,,,,
37060325,2023-06-01,1317.21,284.85,,,,
40882142,2023-06-01,,5,,,,
36095012,2023-04-01,0,0,,,,
37591157,2023-05-01,338.6,334.55,,,,
35713445,2023-02-01,0,500,,,,
38579185,2023-05-01,168.73,165.03,,,,
36533354,2023-02-01,,0,,,,
36377750,2023-06-01,86.71,9.96,,,,
37786650,2023-06-01,2822,16600.51,,,,
36216432,2023-02-01,0,4.45,,,,
35582696,2023-01-01,,0,,,,
36565092,2023-04-01,389.11,935.42,,,,
36989664,2023-05-01,9.4,9.4,,,,
36001972,2023-04-01,0,0,,,,
37886295,2023-05-01,91.68,26.21,,,,
36348528,2023-05-01,100,3.13,,,,
37082761,2023-02-01,,0,,,,
35481893,2023-01-01,,8.75,,,,
39496158,2023-06-01,,410.59,,,,
39820525,2023-06-01,23,23,,,,
38720311,2023-06-01,0,0,,,,
37966554,2023-06-01,139.58,315.91,,,,
38080634,2023-03-01,,20,,,,
36817250,2023-02-01,,20,,,,
36256793,2023-02-01,0.09,0.09,,,,
37696457,2023-06-01,4146.92,1593.02,,,,
39376835,2023-06-01,102.94,260,,,,
35544457,2023-05-01,7.72,1.28,,,,
37987435,2023-06-01,0,91.01,,,,
40846147,2023-06-01,,12.51,,,,
38588131,2023-06-01,101.44,100.67,,,,
36395148,2023-02-01,,0,,,,
40207543,2023-06-01,1,0,,,,
35652805,2023-02-01,,7.14,,,,
37723147,2023-04-01,739.66,11.52,,,,
37397448,2023-06-01,18.52,18.52,,,,
